module_name,layer_id,target_module,component_index,singular_value,spectral_energy_share,clean_sensitivity_raw,clean_sensitivity_norm_global,clean_sensitivity_norm_by_module,suspiciousness_score_prelim,prompt_count_used,token_count_used,notes,A_key,B_key
base_model.model.model.layers.27.mlp.up_proj,27,up_proj,2,0.1429777294397354,0.008850304409861565,0.006479105414312017,0.00010507518681945946,0.0004606119033327934,0.00884937446247229,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.mlp.up_proj.lora_A.weight,base_model.model.model.layers.27.mlp.up_proj.lora_B.weight
base_model.model.model.layers.19.mlp.gate_proj,19,gate_proj,2,0.1478596031665802,0.0067543457262218,0.0029289124571770385,4.7499771023311624e-05,0.0004035944404589119,0.006754024896346392,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.19.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.19.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,1,0.17521187663078308,0.006635962054133415,0.020705713830597813,0.0003357958560412391,0.0003357958560412391,0.0066337337255747905,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.30.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.16.mlp.gate_proj,16,gate_proj,2,0.13969451189041138,0.00631903437897563,0.002099122807337653,3.404261962627951e-05,0.000637089392748188,0.006318819262491861,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.16.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.16.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.29.mlp.up_proj,29,up_proj,2,0.11440281569957733,0.0062583088874816895,0.003726314150834784,6.043166926749815e-05,0.00021894038433359876,0.0062579306874288275,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.29.mlp.up_proj.lora_A.weight,base_model.model.model.layers.29.mlp.up_proj.lora_B.weight
base_model.model.model.layers.30.mlp.up_proj,30,up_proj,1,0.11105059087276459,0.005953356623649597,0.0032164657560653813,5.216317973009106e-05,0.00014584576228782005,0.00595304607763804,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.mlp.up_proj.lora_A.weight,base_model.model.model.layers.30.mlp.up_proj.lora_B.weight
base_model.model.model.layers.27.mlp.gate_proj,27,gate_proj,2,0.14873582124710083,0.005854652263224125,0.006266463884002775,0.00010162666312767573,0.00020926229808468968,0.005854057274450841,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.27.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.27.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.18.mlp.up_proj,18,up_proj,2,0.1007719486951828,0.005331984721124172,0.0011612352090285528,1.8832384832091146e-05,0.0004504131440299127,0.005331884307135985,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.18.mlp.up_proj.lora_A.weight,base_model.model.model.layers.18.mlp.up_proj.lora_B.weight
base_model.model.model.layers.28.mlp.up_proj,28,up_proj,2,0.1109282448887825,0.005082337651401758,0.0025490327548947822,4.133905466915933e-05,0.0001316406177020988,0.00508212755236774,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.28.mlp.up_proj.lora_A.weight,base_model.model.model.layers.28.mlp.up_proj.lora_B.weight
base_model.model.model.layers.31.mlp.gate_proj,31,gate_proj,2,0.10470100492238998,0.004797646775841713,0.001996583733304068,3.2379687528188715e-05,7.21255638632338e-05,0.00479749142953824,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.31.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.31.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.21.mlp.gate_proj,21,gate_proj,2,0.1253991425037384,0.004261182155460119,0.0032595735492042845,5.2862282326483355e-05,0.00035408748022261113,0.004260956899645973,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.21.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.21.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.30.mlp.up_proj,30,up_proj,2,0.09302910417318344,0.004177898168563843,0.0013059002190927021,2.117849621425077e-05,5.921406517891585e-05,0.004177809686963296,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.mlp.up_proj.lora_A.weight,base_model.model.model.layers.30.mlp.up_proj.lora_B.weight
base_model.model.model.layers.31.self_attn.q_proj,31,q_proj,2,0.05334368720650673,0.0035788980312645435,0.000518158166482633,8.403253638214272e-06,9.792296414768857e-05,0.003578867956876641,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.31.self_attn.q_proj.lora_A.weight,base_model.model.model.layers.31.self_attn.q_proj.lora_B.weight
base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,2,0.11719278991222382,0.0029687839560210705,0.004329308399670236,7.021075593083385e-05,7.021075593083385e-05,0.0029685755154553227,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.30.mlp.gate_proj.lora_B.weight
base_model.model.model.layers.1.mlp.down_proj,1,down_proj,1,0.016859013587236404,0.0014706634683534503,0.0010285386888831743,1.668037297968816e-05,0.0011109935070180623,0.0014706389371382707,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.mlp.down_proj.lora_A.weight,base_model.model.model.layers.1.mlp.down_proj.lora_B.weight
base_model.model.model.layers.1.mlp.down_proj,1,down_proj,2,0.0126425726339221,0.0008270273101516068,7.84444157399761e-05,1.2721758810427645e-06,8.473306594190541e-05,0.0008270262580274098,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.1.mlp.down_proj.lora_A.weight,base_model.model.model.layers.1.mlp.down_proj.lora_B.weight
base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,0,2.1358728408813477,0.9861150979995728,61.661612131553355,1.0,1.0,0.0,30,781,First bounded sensitivity estimate; not final proof.,base_model.model.model.layers.30.mlp.gate_proj.lora_A.weight,base_model.model.model.layers.30.mlp.gate_proj.lora_B.weight
